yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,salary
2007,AL,SEA,SEA,W,2,162,82.0,88,74,N,N,N,N,794,5684,1629,284,22,153,389,861.0,81.0,30.0,62.0,40.0,813,754,4.73,6,12,43,4303,1578,147,546,1020,90,167.0,0.98,Seattle Mariners,Safeco Field,2672223.0,96,97,SEA,SEA,SEA,106460833
2007,AL,OAK,OAK,W,3,162,81.0,76,86,N,N,N,N,741,5577,1430,295,16,171,664,1119.0,52.0,20.0,49.0,56.0,758,689,4.28,4,9,36,4344,1468,138,530,1036,90,151.0,0.98,Oakland Athletics,McAfee Coliseum,1921844.0,94,94,OAK,OAK,OAK,79366940
2007,AL,TEX,TEX,W,4,162,81.0,75,87,N,N,N,N,816,5555,1460,298,36,179,503,1224.0,88.0,25.0,56.0,42.0,844,755,4.75,0,6,42,4290,1525,155,668,976,124,178.0,0.98,Texas Rangers,Rangers Ballpark in Arlington,2353862.0,101,101,TEX,TEX,TEX,68318675
2007,NL,CHN,CHC,C,1,162,81.0,85,77,Y,N,N,N,752,5643,1530,340,28,151,500,1054.0,86.0,33.0,40.0,37.0,690,650,4.04,2,10,39,4340,1340,165,573,1211,94,134.0,0.98,Chicago Cubs,Wrigley Field,3252462.0,105,104,CHC,CHN,CHN,99670332
2007,NL,MIL,MIL,C,2,162,81.0,83,79,N,N,N,N,801,5554,1455,310,37,231,501,1137.0,96.0,32.0,76.0,47.0,776,708,4.41,3,6,49,4333,1513,161,507,1174,109,143.0,0.98,Milwaukee Brewers,Miller Park,2869144.0,100,100,MIL,ML4,MIL,70986500
2007,NL,SLN,STL,C,3,162,81.0,78,84,N,N,N,N,725,5529,1513,279,13,141,506,909.0,56.0,33.0,54.0,54.0,829,741,4.65,2,8,34,4307,1514,168,509,945,121,155.0,0.98,St. Louis Cardinals,Busch Stadium III,3552180.0,99,99,STL,SLN,SLN,90286823
2007,NL,HOU,HOU,C,4,162,81.0,73,89,N,N,N,N,723,5605,1457,293,30,167,547,1043.0,65.0,33.0,55.0,40.0,813,761,4.68,2,6,38,4394,1566,206,510,1109,103,128.0,0.98,Houston Astros,Minute Maid Park,3020405.0,100,100,HOU,HOU,HOU,87759000
2007,NL,CIN,CIN,C,5,162,81.0,72,90,N,N,N,N,783,5607,1496,293,23,204,536,1113.0,97.0,31.0,66.0,46.0,853,796,4.94,6,7,34,4349,1605,198,482,1068,95,153.0,0.98,Cincinnati Reds,Great American Ball Park,2058593.0,104,104,CIN,CIN,CIN,68524980
2007,NL,PIT,PIT,C,6,162,81.0,68,94,N,N,N,N,724,5569,1463,322,31,148,463,1135.0,68.0,30.0,71.0,51.0,846,793,4.93,4,5,32,4343,1627,174,518,997,83,189.0,0.98,Pittsburgh Pirates,PNC Park,1749142.0,97,98,PIT,PIT,PIT,38537833
2007,NL,PHI,PHI,E,1,162,81.0,89,73,Y,N,N,N,892,5688,1558,326,41,213,641,1205.0,138.0,19.0,90.0,52.0,821,767,4.73,5,5,42,4375,1555,198,558,1050,89,164.0,0.98,Philadelphia Phillies,Citizens Bank Park,3108325.0,104,103,PHI,PHI,PHI,89428213
2007,NL,NYN,NYM,E,2,162,81.0,88,74,N,N,N,N,804,5605,1543,294,27,177,549,981.0,200.0,46.0,54.0,58.0,750,687,4.26,2,10,39,4357,1415,165,570,1134,101,124.0,0.98,New York Mets,Shea Stadium,3853955.0,98,97,NYM,NYN,NYN,115231663
2007,NL,ATL,ATL,E,3,162,81.0,84,78,N,N,N,N,810,5689,1562,328,27,176,534,1149.0,64.0,30.0,49.0,47.0,733,665,4.11,1,6,36,4369,1442,172,537,1106,107,140.0,0.98,Atlanta Braves,Turner Field,2745207.0,98,98,ATL,ATL,ATL,87290833
2007,NL,WAS,WSN,E,4,162,81.0,73,89,N,N,N,N,673,5520,1415,309,31,123,524,1128.0,69.0,23.0,53.0,41.0,783,736,4.58,0,6,46,4340,1502,187,580,931,109,151.0,0.98,Washington Nationals,R.F.K. Stadium,1943812.0,94,95,WSN,MON,WAS,36947500
2007,NL,FLO,FLA,E,5,162,81.0,71,91,N,N,N,N,790,5627,1504,340,38,201,521,1332.0,105.0,34.0,82.0,42.0,891,793,4.94,0,4,40,4331,1617,176,661,1142,137,159.0,0.97,Florida Marlins,Dolphin Stadium,1370511.0,97,98,FLA,FLO,FLO,30507000
2007,NL,ARI,ARI,W,1,162,81.0,90,72,Y,N,N,N,712,5398,1350,286,40,171,532,1111.0,109.0,24.0,57.0,58.0,732,662,4.13,7,12,51,4323,1446,169,546,1088,106,157.0,0.98,Arizona Diamondbacks,Chase Field,2325249.0,107,107,ARI,ARI,ARI,52067546
2007,NL,COL,COL,W,2,163,82.0,90,73,N,Y,Y,N,860,5691,1591,313,36,171,622,1152.0,100.0,31.0,58.0,44.0,758,706,4.32,4,7,39,4416,1497,164,504,967,68,179.0,0.98,Colorado Rockies,Coors Field,2376250.0,107,108,COL,COL,COL,54041000
2007,NL,SDN,SDP,W,3,163,81.0,89,74,N,N,N,N,741,5612,1408,322,31,171,557,1229.0,55.0,24.0,49.0,44.0,666,611,3.7,1,20,45,4454,1406,119,474,1136,92,147.0,0.98,San Diego Padres,Petco Park,2790074.0,90,90,SDP,SDN,SDN,58110567
2007,NL,LAN,LAD,W,4,162,81.0,82,80,N,N,N,N,735,5613,1544,276,35,129,511,864.0,137.0,50.0,41.0,55.0,727,677,4.2,4,6,43,4350,1443,146,518,1184,114,160.0,0.98,Los Angeles Dodgers,Dodger Stadium,3857036.0,101,100,LAD,LAN,LAN,108454524
2007,NL,SFN,SFG,W,5,162,81.0,71,91,N,N,N,N,683,5538,1407,267,37,131,532,907.0,119.0,33.0,39.0,36.0,720,677,4.19,5,10,37,4361,1442,133,593,1057,88,146.0,0.98,San Francisco Giants,AT&T Park,3223215.0,101,101,SFG,SFN,SFN,90219056
2008,AL,CHA,CHW,C,1,163,82.0,89,74,Y,N,N,N,811,5553,1458,296,13,235,540,1016.0,67.0,34.0,63.0,47.0,729,658,4.11,4,10,34,4373,1471,156,460,1147,108,154.0,0.98,Chicago White Sox,U.S. Cellular Field,2500648.0,105,105,CHW,CHA,CHA,121189332
2008,AL,MIN,MIN,C,2,163,81.0,88,75,N,N,N,N,829,5641,1572,298,49,111,529,979.0,102.0,42.0,36.0,72.0,745,675,4.18,5,10,42,4377,1568,183,406,995,108,168.0,0.98,Minnesota Twins,Hubert H Humphrey Metrodome,2302431.0,96,96,MIN,MIN,MIN,56932766
2008,AL,CLE,CLE,C,3,162,81.0,81,81,N,N,N,N,805,5543,1455,339,22,171,560,1213.0,77.0,29.0,103.0,49.0,761,711,4.46,10,13,31,4311,1530,170,444,986,94,183.0,0.98,Cleveland Indians,Jacobs Field,2169760.0,98,98,CLE,CLE,CLE,78970066
2008,AL,KCA,KCR,C,4,162,81.0,75,87,N,N,N,N,691,5608,1507,303,28,120,392,1005.0,79.0,38.0,50.0,36.0,781,720,4.5,2,8,44,4337,1473,159,515,1085,96,159.0,0.98,Kansas City Royals,Kauffman Stadium,1578922.0,98,100,KCR,KCA,KCA,58245500
2008,AL,DET,DET,C,5,162,81.0,74,88,N,N,N,N,821,5641,1529,293,41,200,572,1076.0,63.0,31.0,44.0,44.0,857,786,4.91,1,2,34,4335,1541,172,644,991,113,172.0,0.98,Detroit Tigers,Comerica Park,3202645.0,103,103,DET,DET,DET,137685196
2008,AL,TBA,TBD,E,1,162,81.0,97,65,Y,N,Y,N,774,5541,1443,284,37,180,626,1224.0,142.0,50.0,68.0,52.0,671,618,3.82,7,12,52,4373,1349,166,526,1143,90,153.0,0.98,Tampa Bay Rays,Tropicana Field,1811986.0,101,101,TBR,TBA,TBA,43820597
2008,AL,BOS,BOS,E,2,162,81.0,95,67,N,Y,N,N,845,5596,1565,353,33,173,646,1068.0,120.0,35.0,70.0,62.0,694,645,4.01,5,16,47,4339,1369,147,548,1185,85,147.0,0.98,Boston Red Sox,Fenway Park II,3048250.0,108,106,BOS,BOS,BOS,133390035
2008,AL,NYA,NYY,E,3,162,81.0,89,73,N,N,N,N,789,5572,1512,289,20,180,535,1015.0,118.0,39.0,80.0,39.0,727,685,4.28,1,11,42,4325,1478,143,489,1141,83,141.0,0.98,New York Yankees,Yankee Stadium II,4298655.0,103,102,NYY,NYA,NYA,207896789
2008,AL,TOR,TOR,E,4,162,81.0,86,76,N,N,N,N,714,5503,1453,303,32,126,521,938.0,80.0,27.0,59.0,56.0,610,561,3.49,15,13,44,4340,1330,134,467,1184,84,137.0,0.98,Toronto Blue Jays,Rogers Centre,2399786.0,98,97,TOR,TOR,TOR,97793900
2008,AL,BAL,BAL,E,5,161,81.0,68,93,N,N,N,N,782,5559,1486,322,30,172,533,990.0,81.0,37.0,42.0,48.0,869,810,5.15,4,4,35,4266,1538,184,687,922,100,163.0,0.98,Baltimore Orioles,Oriole Park at Camden Yards,1950075.0,101,102,BAL,BAL,BAL,67196246
2008,AL,LAA,ANA,W,1,162,81.0,100,62,Y,N,N,N,765,5540,1486,274,25,159,481,987.0,129.0,48.0,52.0,50.0,697,644,4.0,7,10,66,4354,1455,160,457,1106,91,159.0,0.98,Los Angeles Angels of Anaheim,Angel Stadium,3336747.0,103,102,LAA,ANA,ANA,119216333
2008,AL,TEX,TEX,W,2,162,81.0,79,83,N,N,N,N,901,5728,1619,376,35,194,595,1207.0,81.0,25.0,63.0,54.0,967,860,5.37,6,8,36,4326,1647,176,625,963,132,191.0,0.97,Texas Rangers,Rangers Ballpark in Arlington,1945677.0,102,102,TEX,TEX,TEX,67712326
2008,AL,OAK,OAK,W,3,161,81.0,75,86,N,N,N,N,646,5451,1318,270,23,125,574,1226.0,88.0,21.0,48.0,35.0,690,640,4.01,4,7,33,4305,1364,135,576,1061,98,169.0,0.98,Oakland Athletics,McAfee Coliseum,1665256.0,95,95,OAK,OAK,OAK,47967126
2008,AL,SEA,SEA,W,4,162,81.0,61,101,N,N,N,N,671,5643,1498,285,20,124,417,890.0,90.0,32.0,38.0,42.0,811,754,4.73,4,4,36,4306,1544,161,626,1016,99,159.0,0.98,Seattle Mariners,Safeco Field,2329702.0,97,97,SEA,SEA,SEA,117666482
2008,NL,CHN,CHC,C,1,161,81.0,97,64,Y,N,N,N,855,5588,1552,329,21,184,636,1186.0,87.0,34.0,50.0,45.0,671,624,3.87,2,8,44,4352,1329,160,548,1264,99,118.0,0.98,Chicago Cubs,Wrigley Field,3300200.0,108,107,CHC,CHN,CHN,118345833
2008,NL,MIL,MIL,C,2,162,81.0,90,72,N,Y,N,N,750,5535,1398,324,35,198,550,1203.0,108.0,38.0,69.0,43.0,689,623,3.87,12,10,45,4367,1415,175,528,1110,101,160.0,0.98,Milwaukee Brewers,Miller Park,3068458.0,98,98,MIL,ML4,MIL,80937499
2008,NL,HOU,HOU,C,3,161,80.0,86,75,N,N,N,N,712,5451,1432,284,22,167,449,1051.0,114.0,52.0,52.0,41.0,743,691,4.39,4,13,48,4276,1453,197,492,1095,67,141.0,0.98,Houston Astros,Minute Maid Park,2779487.0,98,98,HOU,HOU,HOU,88930414
2008,NL,SLN,STL,C,4,162,81.0,86,76,N,N,N,N,779,5636,1585,283,26,174,577,985.0,73.0,32.0,42.0,44.0,725,677,4.2,2,7,42,4362,1517,163,496,957,85,156.0,0.98,St. Louis Cardinals,Busch Stadium III,3432917.0,99,99,STL,SLN,SLN,99624449
2008,NL,CIN,CIN,C,5,162,81.0,74,88,N,N,N,N,704,5465,1351,269,24,187,560,1125.0,85.0,47.0,50.0,41.0,800,729,4.55,2,6,34,4327,1542,201,557,1227,114,155.0,0.98,Cincinnati Reds,Great American Ball Park,2058632.0,102,103,CIN,CIN,CIN,74117695
2008,NL,PIT,PIT,C,6,162,81.0,67,95,N,N,N,N,735,5628,1454,314,21,153,474,1039.0,57.0,19.0,59.0,51.0,884,822,5.1,3,7,34,4365,1631,176,657,963,107,178.0,0.98,Pittsburgh Pirates,PNC Park,1609076.0,96,98,PIT,PIT,PIT,48689783
2008,NL,PHI,PHI,E,1,162,81.0,92,70,Y,N,Y,Y,799,5509,1407,291,36,214,586,1117.0,136.0,25.0,67.0,40.0,680,625,3.89,4,11,47,4349,1444,160,533,1081,90,142.0,0.98,Philadelphia Phillies,Citizens Bank Park,3422583.0,103,102,PHI,PHI,PHI,97879880
2008,NL,NYN,NYM,E,2,162,81.0,89,73,N,N,N,N,799,5606,1491,274,38,172,619,1024.0,138.0,36.0,39.0,49.0,715,662,4.07,5,12,43,4393,1415,163,590,1181,83,125.0,0.98,New York Mets,Shea Stadium,4042045.0,99,98,NYM,NYN,NYN,137793376
2008,NL,FLO,FLA,E,3,161,81.0,84,77,N,N,N,N,770,5499,1397,302,28,208,543,1371.0,76.0,28.0,69.0,46.0,767,707,4.44,2,8,36,4306,1421,161,586,1127,117,122.0,0.98,Florida Marlins,Dolphin Stadium,1335076.0,101,101,FLA,FLO,FLO,21811500
2008,NL,ATL,ATL,E,4,162,81.0,72,90,N,N,N,N,753,5604,1514,316,33,130,618,1023.0,58.0,27.0,42.0,34.0,778,714,4.47,2,7,26,4322,1439,156,586,1076,107,149.0,0.98,Atlanta Braves,Turner Field,2532834.0,98,98,ATL,ATL,ATL,102365683
2008,NL,WAS,WSN,E,5,161,80.0,59,102,N,N,N,N,641,5491,1376,269,26,117,534,1095.0,81.0,43.0,67.0,36.0,825,742,4.66,2,8,28,4302,1496,190,588,1063,123,141.0,0.98,Washington Nationals,Nationals Park,2320400.0,99,100,WSN,MON,WAS,54961000
2008,NL,LAN,LAD,W,1,162,81.0,84,78,Y,N,N,N,700,5506,1455,271,29,137,543,1032.0,126.0,43.0,43.0,38.0,648,591,3.68,5,11,35,4342,1381,123,480,1205,101,137.0,0.98,Los Angeles Dodgers,Dodger Stadium,3730553.0,98,97,LAD,LAN,LAN,118588536
2008,NL,ARI,ARI,W,2,162,81.0,82,80,N,N,N,N,720,5409,1355,318,47,159,587,1287.0,58.0,23.0,49.0,43.0,706,635,3.99,6,9,39,4304,1403,147,451,1229,113,136.0,0.98,Arizona Diamondbacks,Chase Field,2509924.0,108,108,ARI,ARI,ARI,66202712
2008,NL,COL,COL,W,3,162,81.0,74,88,N,N,N,N,747,5557,1462,310,28,160,570,1209.0,141.0,37.0,57.0,38.0,822,766,4.77,3,8,36,4338,1547,148,562,1041,96,176.0,0.98,Colorado Rockies,Coors Field,2650218.0,109,109,COL,COL,COL,68655500
2008,NL,SFN,SFG,W,4,162,81.0,72,90,N,N,N,N,640,5543,1452,311,37,94,452,1044.0,108.0,46.0,48.0,44.0,759,701,4.38,4,12,41,4326,1416,147,652,1240,96,130.0,0.98,San Francisco Giants,AT&T Park,2863837.0,102,103,SFG,SFN,SFN,76594500
2008,NL,SDN,SDP,W,5,162,81.0,63,99,N,N,N,N,637,5568,1390,264,27,154,518,1259.0,36.0,17.0,53.0,46.0,764,714,4.41,3,6,30,4375,1466,165,561,1100,85,148.0,0.98,San Diego Padres,Petco Park,2427535.0,88,88,SDP,SDN,SDN,73677616
2009,AL,MIN,MIN,C,1,163,82.0,87,76,Y,N,N,N,817,5608,1539,271,40,172,585,1021.0,85.0,32.0,45.0,57.0,765,726,4.5,4,7,48,4359,1542,185,466,1052,89,133.0,0.98,Minnesota Twins,Hubert H Humphrey Metrodome,2416237.0,99,98,MIN,MIN,MIN,65299266
2009,AL,DET,DET,C,2,163,81.0,86,77,N,N,N,N,743,5540,1443,245,35,183,540,1114.0,72.0,33.0,61.0,39.0,745,690,4.34,4,9,42,4341,1449,182,594,1102,106,164.0,0.98,Detroit Tigers,Comerica Park,2567165.0,101,102,DET,DET,DET,115085145
2009,AL,CHA,CHW,C,3,162,81.0,79,83,N,N,N,N,724,5463,1410,246,20,184,534,1022.0,113.0,49.0,62.0,39.0,732,663,4.16,4,11,36,4319,1438,169,507,1119,128,156.0,0.98,Chicago White Sox,U.S. Cellular Field,2284163.0,105,105,CHW,CHA,CHA,96068500
2009,AL,CLE,CLE,C,4,162,81.0,65,97,N,N,N,N,773,5568,1468,314,28,161,582,1211.0,84.0,31.0,81.0,50.0,865,806,5.07,5,6,25,4302,1570,183,598,986,114,169.0,0.98,Cleveland Indians,Jacobs Field,1766242.0,95,95,CLE,CLE,CLE,81579166
2009,AL,KCA,KCR,C,4,162,81.0,65,97,N,N,N,N,686,5532,1432,276,51,144,457,1091.0,88.0,29.0,42.0,32.0,842,765,4.83,10,9,34,4278,1486,166,600,1153,127,159.0,0.98,Kansas City Royals,Kauffman Stadium,1797891.0,97,99,KCR,KCA,KCA,70519333
2009,AL,NYA,NYY,E,1,162,81.0,103,59,Y,N,Y,Y,915,5660,1604,325,21,244,663,1014.0,111.0,28.0,54.0,39.0,753,687,4.28,3,8,51,4350,1386,181,574,1260,101,131.0,0.98,New York Yankees,Yankee Stadium III,3719358.0,105,103,NYY,NYA,NYA,201449189
2009,AL,BOS,BOS,E,2,162,81.0,95,67,N,Y,N,N,872,5543,1495,335,25,212,659,1120.0,126.0,39.0,70.0,51.0,736,695,4.35,8,11,41,4310,1494,167,530,1230,92,119.0,0.98,Boston Red Sox,Fenway Park II,3062699.0,106,105,BOS,BOS,BOS,121345999
2009,AL,TBA,TBD,E,3,162,81.0,84,78,N,N,N,N,803,5462,1434,297,36,199,642,1229.0,194.0,61.0,49.0,45.0,754,686,4.36,3,5,41,4282,1421,183,515,1125,111,135.0,0.98,Tampa Bay Rays,Tropicana Field,1874962.0,98,97,TBR,TBA,TBA,63313034
2009,AL,TOR,TOR,E,4,162,81.0,75,87,N,N,N,N,798,5696,1516,339,13,209,548,1028.0,73.0,23.0,45.0,49.0,771,720,4.47,10,10,25,4353,1509,181,551,1181,88,167.0,0.98,Toronto Blue Jays,Rogers Centre,1876129.0,100,99,TOR,TOR,TOR,80538300
2009,AL,BAL,BAL,E,5,162,81.0,64,98,N,N,N,N,741,5618,1508,307,19,160,517,1013.0,76.0,37.0,39.0,46.0,876,817,5.16,2,3,31,4287,1633,218,546,933,108,151.0,0.98,Baltimore Orioles,Oriole Park at Camden Yards,1907163.0,101,102,BAL,BAL,BAL,67101666
2009,AL,LAA,ANA,W,1,162,81.0,97,65,Y,N,N,N,883,5622,1604,293,33,173,547,1054.0,148.0,63.0,41.0,52.0,761,715,4.45,9,13,51,4335,1513,180,523,1062,99,174.0,0.98,Los Angeles Angels of Anaheim,Angel Stadium,3240386.0,99,98,LAA,ANA,ANA,113709000
2009,AL,TEX,TEX,W,2,162,81.0,87,75,N,N,N,N,784,5526,1436,296,27,224,472,1253.0,149.0,36.0,37.0,51.0,740,698,4.38,8,11,45,4304,1432,171,531,1016,120,166.0,0.98,Texas Rangers,Rangers Ballpark in Arlington,2156016.0,104,104,TEX,TEX,TEX,68178798
2009,AL,SEA,SEA,W,3,162,81.0,85,77,N,N,N,N,640,5543,1430,280,19,160,421,1093.0,89.0,33.0,49.0,44.0,692,625,3.87,4,10,49,4358,1359,172,534,1043,120,150.0,0.98,Seattle Mariners,Safeco Field,2195533.0,94,96,SEA,SEA,SEA,98904166
2009,AL,OAK,OAK,W,4,162,81.0,75,87,N,N,N,N,759,5584,1464,307,21,135,527,1046.0,133.0,48.0,50.0,54.0,761,685,4.29,2,10,38,4342,1486,156,523,1124,121,153.0,0.98,Oakland Athletics,Oakland-Alameda Country Coliseum,1408783.0,99,99,OAK,OAK,OAK,61910000
2009,NL,SLN,STL,C,1,162,81.0,91,71,Y,N,N,N,730,5465,1436,294,29,160,528,1041.0,75.0,31.0,61.0,43.0,640,586,3.66,8,11,43,4322,1407,123,460,1049,113,167.0,0.98,St. Louis Cardinals,Busch Stadium III,3343252.0,98,97,STL,SLN,SLN,88528409
2009,NL,CHN,CHC,C,2,161,80.0,83,78,N,N,N,N,707,5486,1398,293,29,161,592,1185.0,56.0,34.0,59.0,42.0,672,616,3.84,3,8,40,4336,1329,160,586,1272,127,144.0,0.98,Chicago Cubs,Wrigley Field,3168859.0,107,106,CHC,CHN,CHN,134809000
2009,NL,MIL,MIL,C,3,162,81.0,80,82,N,N,N,N,785,5510,1447,281,37,182,610,1231.0,68.0,37.0,71.0,47.0,818,770,4.84,1,8,44,4305,1498,207,607,1104,111,150.0,0.98,Milwaukee Brewers,Miller Park,3037451.0,98,98,MIL,ML4,MIL,80182502
2009,NL,CIN,CIN,C,4,162,81.0,78,84,N,N,N,N,673,5462,1349,280,25,158,531,1129.0,96.0,40.0,53.0,41.0,723,677,4.18,6,12,41,4375,1420,188,577,1069,104,161.0,0.98,Cincinnati Reds,Great American Ball Park,1747919.0,100,100,CIN,CIN,CIN,73558500
2009,NL,HOU,HOU,C,5,162,81.0,74,88,N,N,N,N,643,5436,1415,270,32,142,448,990.0,113.0,44.0,43.0,45.0,770,722,4.54,5,10,39,4290,1521,176,546,1144,88,161.0,0.98,Houston Astros,Minute Maid Park,2521076.0,98,98,HOU,HOU,HOU,102996414
2009,NL,PIT,PIT,C,6,161,81.0,62,99,N,N,N,N,636,5417,1364,289,34,125,499,1142.0,90.0,32.0,46.0,36.0,768,723,4.59,5,7,28,4255,1491,152,563,919,80,169.0,0.98,Pittsburgh Pirates,PNC Park,1577853.0,98,99,PIT,PIT,PIT,48693000
2009,NL,PHI,PHI,E,1,162,81.0,93,69,Y,N,Y,N,820,5578,1439,312,35,224,589,1155.0,119.0,28.0,71.0,45.0,709,673,4.16,8,9,44,4367,1479,189,489,1153,86,132.0,0.98,Philadelphia Phillies,Citizens Bank Park,3600693.0,101,100,PHI,PHI,PHI,113004046
2009,NL,FLO,FLA,E,2,162,81.0,87,75,N,N,N,N,772,5572,1493,296,25,159,568,1226.0,75.0,35.0,63.0,39.0,766,690,4.32,5,5,45,4339,1425,160,601,1248,118,129.0,0.98,Florida Marlins,Dolphin Stadium,1464109.0,102,102,FLA,FLO,FLO,36834000
2009,NL,ATL,ATL,E,3,162,81.0,86,76,N,N,N,N,735,5539,1459,300,20,149,602,1064.0,58.0,26.0,52.0,47.0,641,581,3.57,3,10,38,4388,1399,119,530,1232,107,158.0,0.98,Atlanta Braves,Turner Field,2373631.0,99,98,ATL,ATL,ATL,96726166
2009,NL,NYN,NYM,E,4,162,81.0,70,92,N,N,N,N,671,5453,1472,295,49,95,526,928.0,122.0,44.0,36.0,55.0,757,705,4.46,3,12,39,4278,1452,158,616,1031,108,134.0,0.98,New York Mets,Citi Field,3168571.0,97,97,NYM,NYN,NYN,149373987
2009,NL,WAS,WSN,E,5,162,81.0,59,103,N,N,N,N,710,5493,1416,271,38,156,617,1208.0,73.0,40.0,56.0,42.0,874,791,5.02,6,3,33,4273,1533,173,629,911,170,154.0,0.97,Washington Nationals,Nationals Park,1817226.0,99,101,WSN,MON,WAS,59928000
2009,NL,LAN,LAD,W,1,162,81.0,95,67,Y,N,N,N,780,5592,1511,278,39,145,607,1068.0,116.0,48.0,63.0,44.0,611,558,3.41,1,9,44,4420,1265,127,584,1272,97,134.0,0.98,Los Angeles Dodgers,Dodger Stadium,3761655.0,96,95,LAD,LAN,LAN,100414592
2009,NL,COL,COL,W,2,162,81.0,92,70,N,Y,N,N,804,5398,1408,300,50,190,660,1277.0,106.0,55.0,47.0,60.0,715,675,4.24,5,7,45,4315,1427,141,528,1154,103,144.0,0.98,Colorado Rockies,Coors Field,2665080.0,112,112,COL,COL,COL,75201000
2009,NL,SFN,SFG,W,3,162,81.0,88,74,N,N,N,N,657,5493,1411,275,43,122,392,1158.0,78.0,28.0,50.0,55.0,611,571,3.55,11,18,41,4338,1268,140,584,1302,99,138.0,0.98,San Francisco Giants,AT&T Park,2862110.0,102,102,SFG,SFN,SFN,83026450
2009,NL,SDN,SDP,W,4,162,81.0,75,87,N,N,N,N,638,5425,1315,265,31,141,586,1182.0,82.0,29.0,57.0,36.0,769,704,4.37,2,9,45,4352,1422,167,603,1187,109,144.0,0.98,San Diego Padres,Petco Park,1919603.0,90,90,SDP,SDN,SDN,43333700
2009,NL,ARI,ARI,W,5,162,81.0,70,92,N,N,N,N,720,5565,1408,307,45,173,571,1298.0,102.0,40.0,37.0,41.0,782,711,4.44,4,12,36,4343,1470,168,525,1158,151,132.0,0.97,Arizona Diamondbacks,Chase Field,2128765.0,105,106,ARI,ARI,ARI,73115666
2010,AL,MIN,MIN,C,1,162,81.0,94,68,Y,N,N,N,781,5568,1521,318,41,142,559,967.0,68.0,28.0,39.0,53.0,671,638,3.95,9,13,40,4358,1493,155,383,1048,94,149.0,0.98,Minnesota Twins,Target Field,3223640.0,101,100,MIN,MIN,MIN,97559166
2010,AL,CHA,CHW,C,2,162,81.0,88,74,N,N,N,N,752,5484,1467,263,21,177,467,922.0,160.0,74.0,79.0,38.0,704,658,4.09,6,11,43,4339,1471,136,490,1149,120,157.0,0.98,Chicago White Sox,U.S. Cellular Field,2194378.0,105,105,CHW,CHA,CHA,105530000
2010,AL,DET,DET,C,3,162,81.0,81,81,N,N,N,N,751,5643,1515,308,32,152,546,1147.0,69.0,30.0,41.0,41.0,743,690,4.3,6,5,32,4333,1445,142,537,1056,136,171.0,0.98,Detroit Tigers,Comerica Park,2461237.0,101,101,DET,DET,DET,122864928
2010,AL,CLE,CLE,C,4,162,81.0,69,93,N,N,N,N,646,5487,1362,290,20,128,545,1184.0,91.0,33.0,64.0,33.0,752,684,4.3,10,4,34,4299,1477,147,572,967,126,179.0,0.98,Cleveland Indians,Jacobs Field,1394812.0,93,93,CLE,CLE,CLE,61203966
2010,AL,KCA,KCR,C,5,162,81.0,67,95,N,N,N,N,676,5604,1534,279,31,121,471,905.0,115.0,50.0,35.0,53.0,845,794,4.97,7,3,44,4310,1553,176,551,1035,138,138.0,0.98,Kansas City Royals,Kauffman Stadium,1615324.0,99,101,KCR,KCA,KCA,71405210
2010,AL,TBA,TBD,E,1,162,81.0,96,66,Y,N,N,N,802,5439,1343,295,37,160,672,1292.0,172.0,47.0,57.0,57.0,649,611,3.78,6,12,51,4361,1347,175,478,1189,95,134.0,0.98,Tampa Bay Rays,Tropicana Field,1843445.0,96,95,TBR,TBA,TBA,71923471
2010,AL,NYA,NYY,E,2,162,81.0,95,67,N,Y,N,N,859,5567,1485,275,32,201,662,1136.0,103.0,30.0,73.0,44.0,693,651,4.06,3,8,39,4327,1349,179,540,1154,79,161.0,0.98,New York Yankees,Yankee Stadium III,3765807.0,105,103,NYY,NYA,NYA,206333389
2010,AL,BOS,BOS,E,3,162,81.0,89,73,N,N,N,N,818,5646,1511,358,22,211,587,1140.0,68.0,17.0,47.0,46.0,744,679,4.2,3,9,44,4370,1402,152,580,1207,127,132.0,0.98,Boston Red Sox,Fenway Park II,3046443.0,106,105,BOS,BOS,BOS,162447333
2010,AL,TOR,TOR,E,4,162,78.0,85,77,N,N,N,N,755,5495,1364,319,21,257,471,1164.0,58.0,20.0,55.0,34.0,728,676,4.23,5,11,45,4322,1407,150,539,1184,102,172.0,0.98,Toronto Blue Jays,Rogers Centre,1625555.0,100,100,TOR,TOR,TOR,62234000
2010,AL,BAL,BAL,E,5,162,81.0,66,96,N,N,N,N,613,5554,1440,264,21,133,424,1056.0,76.0,34.0,54.0,45.0,785,733,4.59,3,7,35,4309,1508,186,520,1007,123,141.0,0.98,Baltimore Orioles,Oriole Park at Camden Yards,1733018.0,101,102,BAL,BAL,BAL,81612500
